NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Royal Dudes,300,Fast Food,,,,,,,,,,
Food Garage,400,Fast Food,,,,,,,,,,
Joycita Family Restaurant,700,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Big B's Kitchen,300,North Indian,,,,,,,,,,
Kalyani Vada Pav & Dosa Corner,200,South Indian,Mumbai,Kharghar,https://www.zomato.com/mumbai/kalyani-vada-pav-dosa-corner-kharghar-navi-mumbai/info,890,Quick Bites,7am to 12midnight(Mon-Sun),None,NEW,NEW,
Hotel Shree Ganesh,400,North Indian,,,,,,,,,,
Pure Punjabi Food,400,North Indian,Mumbai,Ghodbunder Road,https://www.zomato.com/mumbai/pure-punjabi-food-ghodbunder-road-thane/info,890,Quick Bites,11am to 11pm(Mon-Sun),None,NEW,NEW,
Aao Khao Food Corner,500,Fast Food,,,,,,,,,,
Vishwa Sagar,400,South Indian,,,,,,,,,,
Food Fusion,500,Fast Food,,,,,,,,,,
Seven Hills Family Restaurant,450,North Indian,,,,,,,,,,
Health Corner,600,Chinese,,,,,,,,,,
Burger Inc,500,Fast Food,Mumbai,Chandivali,https://www.zomato.com/mumbai/burger-inc-chandivali/info,890,none,11am to 11pm(Mon-Sun),None,NEW,NEW,
Kamal Bhel Puri House,250,Chinese,,,,,,,,,,
Ice Based Cafe,200,Beverages,Mumbai,Wadala,https://www.zomato.com/mumbai/ice-based-cafe-1-wadala/info,890,Dessert Parlor,11am to 11pm(Mon-Sun),None,NEW,NEW,
Go Gully,500,Street Food,Mumbai,Pali Hill-- Bandra West,https://www.zomato.com/mumbai/go-gully-pali-hill-bandra-west/info,890,none,11am to 12midnight(Mon-Sun),None,NEW,NEW,
Tandoorii Junction,400,North Indian,,,,,,,,,,
Jai Malhar Food Centre,250,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Juice & Sandwich Station,250,Juices,,,,,,,,,,
Pizza & You,500,Beverages,,,,,,,,,,
RJ Kitchen,400,Chinese,,,,,,,,,,
Browncube,200,Desserts,Mumbai,Malad West,https://www.zomato.com/mumbai/browncube-malad-west/info,891,Dessert Parlor,11am to 830pm(Mon-Sun),Not rated,-,-,
Bless Your Hunger,900,Continental,,,,,,,,,,
Fame Tasty Bite,300,North Indian,Mumbai,Mira Road,https://www.zomato.com/mumbai/fame-tasty-bite-mira-road/info,891,Quick Bites,11am to 11pm(Mon-Sun),Average,3,13,
Food Junction,750,North Indian,,,,,,,,,,
The Essence,600,Chinese,,,,,,,,,,
Panchavati Chinese,400,Chinese,Mumbai,Sion,https://www.zomato.com/mumbai/panchavati-chinese-sion/info,891,Quick Bites,11am to 12midnight(Mon-Sun),Not rated,-,-,
Outback,600,North Indian,,,,,,,,,,
Rose Ki Dawat,300,North Indian,,,,,,,,,,
Daddy's Kitchen,800,Malwani,Mumbai,Vasant Vihar-- Thane West,https://www.zomato.com/mumbai/daddys-kitchen-vasant-vihar-thane-west/info,891,Casual Dining,10am to 11pm(Mon-Sun),Not rated,-,-,
Hungry Now,200,Fast Food,Mumbai,Mumbai Central,https://www.zomato.com/mumbai/hungry-now-mumbai-central/info,891,Quick Bites,4pm to 1230AM(Mon-Sun),Average,3.2,30,
Kukkad Junction,300,Fast Food,Mumbai,Mahakali,https://www.zomato.com/mumbai/kukkad-junction-mahakali/info,891,none,10am to 11pm(Mon-Sun),Average,2.9,16,
Organza Foods,250,Healthy Food,Mumbai,Chembur,https://www.zomato.com/organza-foods/info,891,none,10am to 6pm(Mon-Sat),,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Freizo,200,Desserts,Mumbai,Virar,https://www.zomato.com/mumbai/freizo-virar/info,892,Dessert Parlor,11am to 1130pm(Mon-Sun),None,NEW,NEW,
Chow Kitchen,200,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/chow-kitchen-1-chembur/info,892,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,4,
Bombay Foods,200,Sandwich,Mumbai,Near Andheri East Station,https://www.zomato.com/mumbai/bombay-foods-near-andheri-east-station/info,892,none,10am to 10pm(Mon-Sun),None,NEW,NEW,
Biscotti Bakes,200,Desserts,,,,,,,,,,
Chinese Garden Restaurant,550,Chinese,,,,,,,,,,
Ifruit Icecream Parlour,200,Desserts,,,,,,,,,,
Velvet Fine Chocolates,500,Bakery,,,,,,,,,,
Trouvaille Cakes N More,250,Bakery,Mumbai,Mulund West,https://www.zomato.com/mumbai/trouvaille-cakes-n-more-mulund-west/info,892,Bakery,1030am to 12midnight(Mon-Sun),Not rated,-,-,
The Melting Hub,400,Fast Food,Mumbai,Lower Parel,https://www.zomato.com/mumbai/the-melting-hub-lower-parel/info,892,Quick Bites,10am to 9pm(Mon-Sat),,,,
The Royal Box,500,North Indian,,,,,,,,,,
The Uncle's Kitchen,500,Chinese,,,,,,,,,,
Jassi Chinese and Tandoor Corner,300,Chinese,Mumbai,Powai,https://www.zomato.com/mumbai/jassi-chinese-and-tandoor-corner-powai/info,892,Quick Bites,11am to 12midnight(Mon-Sun),Average,3,14,
Thalis and Combos,300,North Indian,Mumbai,Goregaon East,https://www.zomato.com/mumbai/thalis-and-combos-goregaon-east/info,892,Quick Bites,11am to 11pm(Mon-Sun),Not rated,-,-,
Bake Villa,400,Bakery,,,,,,,,,,
Hotel Coast Line,450,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Lasa Momos,200,Momos,,,,,,,,,,
Bombay Spice,900,Chinese,,,,,,,,,,
Vimshen,450,North Indian,Mumbai,Vikhroli,https://www.zomato.com/mumbai/vimshen-vikhroli/info,893,none,NA,Not rated,-,-,
Food Vibes,500,North Indian,,,,,,,,,,
Samruddhi Misal House,200,Maharashtrian,Mumbai,Dombivali East,https://www.zomato.com/mumbai/samruddhi-misal-house-dombivali-east-thane/info,893,Quick Bites,730am to 3pm,,,,
Foodie Junction,200,Fast Food,Mumbai,Vikhroli,https://www.zomato.com/mumbai/foodie-junction-vikhroli/info,893,none,11am to 11pm(Mon-Sun),Not rated,-,-,
Hotel Rudra,800,North Indian,Mumbai,Seawoods,https://www.zomato.com/mumbai/hotel-rudra-seawoods-navi-mumbai/info,893,Casual Dining,11am to 3pm,,,,
Carnival Feast,300,North Indian,,,,,,,,,,
Royal Kitchen,600,Armenian,,,,,,,,,,
Foodies Box,300,Fast Food,Mumbai,Kandivali East,https://www.zomato.com/mumbai/foodies-box-kandivali-east/info,893,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,11,
Time2Taste Cafe,300,Bakery,,,,,,,,,,
Times Big Bite,400,North Indian,Mumbai,Vashi,https://www.zomato.com/mumbai/times-big-bite-vashi-navi-mumbai/info,893,Quick Bites,11am to 11pm(Mon-Sun),Not rated,-,-,
My Favourite Cafe,500,Fast Food,Mumbai,Kandivali West,https://www.zomato.com/mumbai/my-favourite-cafe-kandivali-west/info,893,Quick Bites,12noon to 4pm,,,,
The Staple Box,400,North Indian,,,,,,,,,,
2nd Left Cakes & More,400,Bakery,Mumbai,Vasai,https://www.zomato.com/mumbai/2nd-left-cakes-more-vasai/info,893,Bakery,10am to 10pm(Mon-Sun),Average,3.4,15,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Food Garage,500,North Indian,,,,,,,,,,
Grill & Curry,700,North Indian,,,,,,,,,,
Hotel Jai Malhar,400,Chinese,,,,,,,,,,
Ek Pe Ek,400,Chinese,Mumbai,Malad West,https://www.zomato.com/mumbai/ek-pe-ek-malad-west/info,894,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5,
Shree Ganesh,400,North Indian,,,,,,,,,,
Cake Swirl,300,Bakery,Mumbai,Dombivali East,https://www.zomato.com/mumbai/cake-swirl-1-dombivali-east-thane/info,894,Bakery,11am to 1030pm(Mon-Sun),Not rated,-,-,
Delectaz,400,Healthy Food,Mumbai,Vikhroli,https://www.zomato.com/mumbai/delectaz-vikhroli/info,894,Quick Bites,8am to 11pm(Mon-Sun),Not rated,-,-,
Shraddha Veg Restaurant,300,Fast Food,,,,,,,,,,
Ravioli Pizza and More,700,Italian,,,,,,,,,,
Sai Sangam Chinese and Family Restaurant,400,Chinese,Mumbai,Kalyan,https://www.zomato.com/mumbai/sai-sangam-chinese-and-family-restaurant-kalyan-thane/info,894,Quick Bites,11am to 11pm(Mon-Sun),None,NEW,NEW,
Cake Bite,300,Bakery,Mumbai,Mira Road,https://www.zomato.com/mumbai/cake-bite-1-mira-road/info,894,Bakery,11am to 11pm(Mon-Sun),None,NEW,NEW,
Hotel Shree Sharada,300,North Indian,Mumbai,Dahisar East,https://www.zomato.com/mumbai/hotel-shree-sharada-1-dahisar-east/info,894,Quick Bites,1230pm to 1130pm(Mon-Sun),None,NEW,NEW,
Food Planet,100,Fast Food,,,,,,,,,,
Crazyvezy Restaurant,400,North Indian,,,,,,,,,,
Creamy Corner,250,Desserts,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Wok N Fire,700,Chinese,Mumbai,Vasai,https://www.zomato.com/mumbai/wok-n-fire-vasai/info,895,Casual Dining,12noon to 1030pm(Mon-Sun),Average,3.1,5,
Pamplemousse Cakes,200,Desserts,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/pamplemousse-cakes-andheri-lokhandwala/info,895,none,10am to 6pm(Mon-Sun),Not rated,-,-,
Charvik Kitchen's,400,North Indian,,,,,,,,,,
Kisan Dosawala,150,South Indian,Mumbai,Sion,https://www.zomato.com/mumbai/kisan-dosawala-2-sion/info,895,Quick Bites,430pm to 830pm(Mon-Sun),Not rated,-,-,
Biryani Junction,500,Mughlai,Mumbai,Grant Road,https://www.zomato.com/mumbai/biryani-junction-1-grant-road/info,895,none,12noon to 4pm,,,,
Teenkar Chinese,400,Chinese,Mumbai,Airoli,https://www.zomato.com/mumbai/teenkar-chinese-airoli-navi-mumbai/info,895,Quick Bites,12noon to 12midnight(Mon,,,,
Shambho Kitchens,400,North Indian,Mumbai,Powai,https://www.zomato.com/mumbai/shambho-kitchens-powai/info,895,none,11am to 11pm(Mon-Sun),Average,3.2,7,
B.F.C - Burger Fries Chaat,200,Fast Food,Mumbai,Near Andheri East Station,https://www.zomato.com/mumbai/b-f-c-burger-fries-chaat-near-andheri-east-station/info,895,Quick Bites,1130am to 11pm(Mon-Sat),,,,
Just Baked,600,Pizza,,,,,,,,,,
Spices & More Paratha House,250,North Indian,Mumbai,Dombivali East,https://www.zomato.com/mumbai/spices-more-paratha-house-dombivali-east-thane/info,895,Quick Bites,11am to 11pm(Mon-Sun),Not rated,-,-,
Go!Burger,200,Burger,,,,,,,,,,
Raju Sandwich,100,Street Food,Mumbai,Sion,https://www.zomato.com/mumbai/raju-sandwich-sion/info,895,Quick Bites,9am to 10pm(Mon-Sun),Not rated,-,-,
Shree Ganesh Food Center,200,Chinese,,,,,,,,,,
Durga Lunch Home,500,Chinese,,,,,,,,,,
Cake Box,300,Desserts,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Gourmet Cuisine,200,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/the-gourmet-cuisine-chembur/info,896,Food Court,11am to 11pm(Mon-Sun),Not rated,-,-,
Bedekar,150,Fast Food,Mumbai,Vile Parle East,https://www.zomato.com/mumbai/bedekar-vile-parle-east/info,896,Quick Bites,730am to 830pm(Mon),,,,
Tastings,400,Chinese,,,,,,,,,,
The Shawarma Fusion,150,Lebanese,Mumbai,Bandra East,https://www.zomato.com/mumbai/the-shawarma-fusion-bandra-east/info,896,Quick Bites,11am to 10pm(Mon-Sun),Average,3.1,4,
Kathi Junction,450,Chinese,,,,,,,,,,
Aniket Chinese Corner,250,Chinese,Mumbai,Dahisar East,https://www.zomato.com/mumbai/aniket-chinese-corner-dahisar-east/info,896,Quick Bites,12noon to 12midnight(Mon-Sun),Not rated,-,-,
Dairy Don,150,Desserts,,,,,,,,,,
Yes Friend Chinese,300,Chinese,Mumbai,Sanpada,https://www.zomato.com/mumbai/yes-friend-chinese-sanpada-navi-mumbai/info,896,Food Court,11am to 11pm(Mon-Sun),None,NEW,NEW,
Yashwant Pav Bhaji,150,North Indian,,,,,,,,,,
Global Burger Kitchen,350,Burger,,,,,,,,,,
A1 Fast Food,200,Biryani,,,,,,,,,,
White Hont,400,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/white-hont-mira-road/info,896,none,12noon to 1130pm(Mon-Sun),Average,3.3,29,
Urja,250,North Indian,,,,,,,,,,
Dhamaka Chinese,300,Chinese,,,,,,,,,,
South Canara,450,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Vaishnavi Shudha Shakahari Bhojnalaya,300,Maharashtrian,Mumbai,Kamothe,https://www.zomato.com/mumbai/vaishnavi-shudha-shakahari-bhojnalaya-kamothe-navi-mumbai/info,897,Quick Bites,12noon to 4pm,,,,
Fusion Cuisine Restaurant,700,Fast Food,,,,,,,,,,
The Indian Konnection,500,Chinese,,,,,,,,,,
Online Fast Food Corner,200,Fast Food,Mumbai,Khar,https://www.zomato.com/mumbai/online-fast-food-corner-khar/info,897,Quick Bites,1030am to 1030pm(Mon-Sun),None,NEW,NEW,
Wild West,700,North Indian,,,,,,,,,,
Yumtastic Pizzeria,600,Pizza,,,,,,,,,,
Majestic Eating House,550,Chinese,,,,,,,,,,
Zayka,500,Chinese,Mumbai,Kamothe,https://www.zomato.com/mumbai/zayka-kamothe-navi-mumbai/info,897,Quick Bites,1230pm to 4pm,,,,
Jadhav's- Crazy Asian Food,750,Asian,,,,,,,,,,
A-1 Fast Foods & Juice Center,500,Fast Food,,,,,,,,,,
Preeti Sandwich and Juice Centre,150,Fast Food,Mumbai,Vasant Vihar-- Thane West,https://www.zomato.com/mumbai/preeti-sandwich-and-juice-centre-vasant-vihar-thane-west/info,897,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.4,25,
Food 2 Go,450,North Indian,Mumbai,Near Andheri East Station,https://www.zomato.com/mumbai/food-2-go-near-andheri-east-station/info,897,none,11am to 11pm(Mon-Sun),None,NEW,NEW,
Zaika Biryani's And Kebab's,300,Biryani,,,,,,,,,,
Corner Sweets And Bakers,200,Bakery,,,,,,,,,,
Sanman,500,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Biryani Biryani,400,Biryani,,,,,,,,,,
Shree Sagar,300,Chinese,,,,,,,,,,
Around d' Globe,1200,Thai,,,,,,,,,,
Ocean Pearls,600,Chinese,,,,,,,,,,
Chef's Black and White,400,Cafe,,,,,,,,,,
Aldough,200,Bakery,Mumbai,Vikhroli,https://www.zomato.com/mumbai/aldough-1-vikhroli/info,898,none,9am to 11pm(Mon-Sun),Good,3.5,19,
Mini Heaven,500,Desserts,Mumbai,Kharghar,https://www.zomato.com/mumbai/mini-heaven-2-kharghar-navi-mumbai/info,898,Dessert Parlor,11am to 11pm(Mon-Sun),None,NEW,NEW,
Aamantran,450,North Indian,,,,,,,,,,
Burger Joint,200,Burger,,,,,,,,,,
Kadai,700,Chinese,,,,,,,,,,
Madhuri,400,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/madhuri-mira-road/info,898,Casual Dining,1130am to 330pm,,,,
Dosti Chinese Restaurant,300,Chinese,,,,,,,,,,
Sai Regency ( Sargam ),600,North Indian,,,,,,,,,,
Padmashree,750,Fast Food,,,,,,,,,,
Bharkadevi Ice Cream,100,Ice Cream,Mumbai,Nalasopara,https://www.zomato.com/mumbai/bharkadevi-ice-cream-nalasopara/info,898,Dessert Parlor,10am to 12midnight(Mon-Sun),None,NEW,NEW,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Cottage Bar - Abbott Hotel,850,North Indian,,,,,,,,,,
Sai Prasad Bar And Restaurant,800,South Indian,,,,,,,,,,
Bono Boutique Ice Cream,750,Ice Cream,Mumbai,Bandstand-- Bandra West,https://www.zomato.com/mumbai/bono-boutique-ice-cream-bandstand-bandra-west/info,899,Dessert Parlor,11am to 3pm,,,,
#tagmyfood,500,Chinese,,,,,,,,,,
Vividh Fine Dine,1400,North Indian,,,,,,,,,,
Ashirwad Hotel & Caterers,600,South Indian,,,,,,,,,,
Falooda Point,250,Desserts,Mumbai,Nerul,https://www.zomato.com/mumbai/falooda-point-nerul-navi-mumbai/info,899,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.1,8,
Seeta Nx,550,Fast Food,,,,,,,,,,
Mezbaan Family Restaurant,350,Chinese,,,,,,,,,,
Samadhan,500,North Indian,,,,,,,,,,
MOB - My Own Brew,700,Fast Food,,,,,,,,,,
Vishnuji Ki Rasoi,600,North Indian,,,,,,,,,,
Jyoti Lunch Home,650,Chinese,,,,,,,,,,
Annam,200,South Indian,Mumbai,Nerul,https://www.zomato.com/mumbai/annam-nerul-navi-mumbai/info,899,none,830am to 3pm,,,,
Sizzling Chinthai,500,Chinese,Mumbai,R City Mall-- Ghatkopar West,https://www.zomato.com/mumbai/sizzling-chinthai-ghatkopar-west/info,899,Food Court,11am to 11pm(Mon-Sun),Average,3.4,115,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Playlist Pizzeria Music Bar & Cafe,1400,Italian,,,,,,,,,,
The Wine Rack,2700,European,,,,,,,,,,
Delhi Darbar,1100,Mughlai,,,,,,,,,,
Ticca Tikka,700,North Indian,,,,,,,,,,
Outpost,1000,North Indian,,,,,,,,,,
Escobar - Tapas Bar,2500,Italian,,,,,,,,,,
Wild Dining Restaurant,1200,North Indian,,,,,,,,,,
Reise All Day Bar & Kitchen,1200,Burger,,,,,,,,,,
Indigo Delicatessen,2100,European,,,,,,,,,,
Breadkraft,300,Rolls,,,,,,,,,,
Pishu's,650,Healthy Food,,,,,,,,,,
AT MRP,1000,North Indian,,,,,,,,,,
Goa Portuguesa,1300,Seafood,,,,,,,,,,
Chopsticks,700,Chinese,Mumbai,Borivali West,https://www.zomato.com/mumbai/chopsticks-borivali-west/info,9,Casual Dining,11am to 1230AM(Mon-Sun),Good,3.9,293,
Mahesh Lunch Home,1800,Seafood,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Sandwich Club,150,Fast Food,Mumbai,Jogeshwari,https://www.zomato.com/mumbai/the-sandwich-club-jogeshwari/info,90,Quick Bites,9am to 4am(Mon-Sun),Good,3.5,45,
Big Belly,600,Continental,,,,,,,,,,
Swati Snacks,800,Gujarati,,,,,,,,,,
Blue's Kitchen,1800,Japanese,,,,,,,,,,
Zaika Crave - Club Aquaria,1300,North Indian,,,,,,,,,,
Quattro Ristorante,1800,Italian,,,,,,,,,,
Revival Restaurant,900,North Indian,,,,,,,,,,
Garde Manger Cafe,700,Cafe,,,,,,,,,,
Rama Krishna,450,North Indian,,,,,,,,,,
The Terrace,1200,North Indian,,,,,,,,,,
Cone Culture,250,European,Mumbai,Kharghar,https://www.zomato.com/mumbai/cone-culture-kharghar-navi-mumbai/info,90,Casual Dining,Closed(Mon),,,,
Akkad Bakkad Bombay Boom,200,Fast Food,Mumbai,Kandivali West,https://www.zomato.com/mumbai/akkad-bakkad-bombay-boom-1-kandivali-west/info,90,Quick Bites,430pm to 12midnight(Mon-Sun),Very Good,4.4,91,
Fly High,1600,Continental,,,,,,,,,,
Oye Kake,800,North Indian,Mumbai,Kamala Mills Compound,https://www.zomato.com/mumbai/oye-kake-lower-parel/info,90,Casual Dining,11am to 4pm,,,,
The Homemade Cafe,1200,Continental,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Chinese Adda,400,Chinese,Mumbai,Sanpada,https://www.zomato.com/mumbai/the-chinese-adda-sanpada-navi-mumbai/info,900,Casual Dining,1130am to 1130pm(Mon,,,,
Sliders & Fries,400,Fast Food,,,,,,,,,,
Crosta The Cake Boutique,200,Bakery,,,,,,,,,,
Hot N Spicy,350,Chinese,,,,,,,,,,
Dwarka Snacks Corner,400,Street Food,,,,,,,,,,
BFF Quick Bites,400,Fast Food,,,,,,,,,,
Yeva Konkan Aaploch Aasa,500,Maharashtrian,,,,,,,,,,
O! I C Desserts,500,Desserts,,,,,,,,,,
Shree Samarth Mejwani,400,North Indian,,,,,,,,,,
Cafe 90's,500,Cafe,,,,,,,,,,
Bright & Dark,200,North Indian,,,,,,,,,,
Cake Boutique,300,Bakery,,,,,,,,,,
Tangy Tongue,200,Fast Food,Mumbai,Virar,https://www.zomato.com/mumbai/tangy-tongue-virar/info,900,Quick Bites,9am to 1030pm(Mon-Sun),Average,3,7,
On Toes,900,Italian,,,,,,,,,,
Amritsar Paratha & Biryani House,250,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Paratha Corner,250,North Indian,Mumbai,Kharghar,https://www.zomato.com/mumbai/paratha-corner-kharghar-navi-mumbai/info,901,Quick Bites,1130am to 4pm,,,,
Khan's Flavour,250,Mughlai,Mumbai,Kurla,https://www.zomato.com/mumbai/khans-flavour-kurla/info,901,Quick Bites,9am to 1155pm(Mon-Sun),Average,2.8,40,
Aditi Juice Centre,400,Fast Food,,,,,,,,,,
Gulshan_E_Hind,300,Mughlai,,,,,,,,,,
ToGo,600,North Indian,,,,,,,,,,"12noon to ...""|""Good""|""3.7""|""82"""
This & That,800,North Indian,,,,,,,,,,
"Cakes, Desserts & More - Hashtag By H & A",300,Bakery,,,,,,,,,,
Faluuuda,200,Desserts,,,,,,,,,,
Forever Hungry,500,North Indian,,,,,,,,,,
Raj Deep Restaurant & Bar,500,Malwani,,,,,,,,,,
Anita Palace,500,North Indian,,,,,,,,,,
Pandav Family Restaurant And Bar,600,North Indian,,,,,,,,,,
Gossip Fine Dine,900,North Indian,,,,,,,,,,
Maratha Darbar,500,Maharashtrian,Mumbai,Manpada-- Thane West,https://www.zomato.com/mumbai/maratha-darbar-manpada-thane-west-thane/info,901,Casual Dining,1230pm to 330pm,,,,
Davat,450,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Shree Krishna Veg Diet,400,North Indian,,,,,,,,,,
Desire Momos,250,Momos,,,,,,,,,,
M's Kitchen,400,Pizza,,,,,,,,,,
Fryde,150,Fast Food,,,,,,,,,,
Spice Pavilion,1100,North Indian,,,,,,,,,,
Rasoi Kamaal,450,Malwani,,,,,,,,,,
Lavangi Mirchi,400,Malwani,Mumbai,Nerul,https://www.zomato.com/mumbai/lavangi-mirchi-nerul-navi-mumbai/info,902,Quick Bites,10am to 11pm(Mon-Sun),Average,3.2,42,
Powai Darbar,300,North Indian,,,,,,,,,,
Spice Masala,300,Fast Food,,,,,,,,,,
Red Chilly's,600,North Indian,,,,,,,,,,
Anurag Hotel,500,Chinese,,,,,,,,,,
Girija Lunch Home,400,Seafood,,,,,,,,,,
Sushi King,800,Chinese,,,,,,,,,,
Anand Ashram Hotel,500,South Indian,,,,,,,,,,
Maratha Darbar,500,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Tulsi,450,South Indian,,,,,,,,,,
Baba Seekh Paratha Corner,100,North Indian,Mumbai,Mumbra,https://www.zomato.com/mumbai/baba-seekh-paratha-corner-mumbra/info,903,Quick Bites,4pm to 12midnight(Mon-Sun),Average,3.2,18,
Magnum,500,North Indian,,,,,,,,,,
Krishna Pure Veg.,450,North Indian,,,,,,,,,,
Ming China,850,Chinese,Mumbai,Mazgaon,https://www.zomato.com/mumbai/ming-china-mazgaon/info,903,Casual Dining,1130am to 330pm,,,,
Shreeji Sagar,500,Chinese,,,,,,,,,,
Good Luck Hotel,300,North Indian,,,,,,,,,,
Oriental Combo Box,400,Chinese,,,,,,,,,,
Krishna Paratha House,300,North Indian,Mumbai,Kharghar,https://www.zomato.com/mumbai/krishna-paratha-house-kharghar-navi-mumbai/info,903,Quick Bites,1130am to 4pm,,,,
MusTea,300,Cafe,,,,,,,,,,
The Veg Plaza,350,South Indian,,,,,,,,,,
Little China,350,Chinese,Mumbai,Marol,https://www.zomato.com/mumbai/little-china-marol/info,903,Quick Bites,1130am to 11pm(Mon,,,,
Hyderabadi Biryani,500,Seafood,,,,,,,,,,
Regency Family Restaurant,1000,North Indian,,,,,,,,,,
Shiyanz Bistro,300,Fast Food,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Fitness Bakery,500,Bakery,,,,,,,,,,
Royal Kebab And Kitchen,500,North Indian,,,,,,,,,,
Adiras Kitchen,400,North Indian,,,,,,,,,,
Zaika,700,Chinese,,,,,,,,,,
Just Fry Eat,500,Goan,,,,,,,,,,
Waah Tandoor,400,North Indian,,,,,,,,,,
Konkan Kinara,300,North Indian,Mumbai,Mulund East,https://www.zomato.com/mumbai/konkan-kinara-1-mulund-east/info,904,Quick Bites,9am to 10pm(Mon-Sun),Average,3.1,4,
Sindhian Authentic Sindhi Cuisine,500,Sindhi,,,,,,,,,,
Downtown Dhaba,600,North Indian,,,,,,,,,,
Sai Sagar,350,North Indian,,,,,,,,,,
New Rajasthan Dairy Farm,200,Mithai,Mumbai,Jogeshwari,https://www.zomato.com/mumbai/new-rajasthan-dairy-farm-jogeshwari/info,904,Sweet Shop,9am to 12midnight(Mon-Sun),Average,3.3,14,
Amchi Mumbai,300,Fast Food,Mumbai,Sanpada,https://www.zomato.com/mumbai/amchi-mumbai-sanpada-navi-mumbai/info,904,Quick Bites,10am to 9pm(Mon-Sun),None,NEW,NEW,
Powai 76.inn,400,Chinese,,,,,,,,,,
Gopalas Residency,1200,North Indian,,,,,,,,,,
Caramel Carousel,600,Bakery,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Modern Lunch Home,500,North Indian,,,,,,,,,,
Shalimar Caterers & Dum Biryani,200,Mughlai,,,,,,,,,,
Dragon Roof,300,Chinese,Mumbai,Ghatkopar East,https://www.zomato.com/mumbai/dragon-roof-1-ghatkopar-east/info,905,Quick Bites,530pm to 12midnight(Mon-Sun),Average,3.2,8,
Chai La Tandoor Chai,100,Sandwich,,,,,,,,,,
